doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning,y8_cs,y9_cs,y8_mafapo_cs,y9_cidh_cs
0be911634d3b2d7209148e109c1d461a347493ccc1087408ebcb1ed0cbddc9ca,DECISIÓN,A-CSJ,2017.0,0.0,0.0,0.9931,0.0,1,0.7931,0.0,0.6624161809367596,0.23868235719259956,0.27501595195186646,,360,0,0,0,0,0.396,False,0.24720585346221924,0.2951812148094177,0.24720585346221924,0.2951812148094177
0c26b5b6275ecd41519f439bd6423b00c5a60d7f16364fe93ed8b2a60cc488c2,DECISIÓN,A-CSJ,2015.0,0.0,1.0,0.9966,0.0,1,0.7241,0.0,0.6349521697644548,0.1928248939304016,0.22573623715486713,,481,6,0,0,0,0.472,False,0.2492591142654419,0.315207839012146,0.2492591142654419,0.315207839012146
0c6ebf783e6197586b6569bbd3e53cc9d96e6929eaaf5dae3e9a390bc5925295,HECHOS,A-CSJ,2015.0,0.0,0.65,0.9889,0.0,1,0.7241,0.0,0.6629345558499087,0.19421948569436842,0.212427953088545,,637,1,0,0,0,0.529,False,0.2232046127319336,0.2779681086540222,0.2232046127319336,0.2779681086540222
0c6ebf783e6197586b6569bbd3e53cc9d96e6929eaaf5dae3e9a390bc5925295,CONSIDERACIONES,A-CSJ,2015.0,0.0,1.0,0.9925,0.3188,1,0.7241,0.2717,0.7026651759735824,0.23561020391037557,0.22296710798563568,,8000,57,5,3,0,3.549,False,0.15960437059402466,0.20772308111190796,0.15960437059402466,0.20772308111190796
0c6ebf783e6197586b6569bbd3e53cc9d96e6929eaaf5dae3e9a390bc5925295,DECISIÓN,A-CSJ,2015.0,0.0,0.65,0.9945,0.0,1,0.7241,0.0,0.6631026635582093,0.20963519039747958,0.2318283162318051,,605,2,0,0,0,0.439,False,0.27707481384277344,0.3201673626899719,0.27707481384277344,0.3201673626899719
0d0427146a475d6807860fa5ff899640aa9dd7d1ab1d174310b080e601a3161c,CONSIDERACIONES,A-CSJ,2017.0,0.0,1.0,0.9901,0.3403,1,0.7931,0.0726,0.7012254624161969,0.24924288297495756,0.19071322295887838,,8000,60,7,1,0,3.286,False,0.3534969091415405,0.37862712144851685,0.3534969091415405,0.37862712144851685
0d0427146a475d6807860fa5ff899640aa9dd7d1ab1d174310b080e601a3161c,DECISIÓN,A-CSJ,2017.0,0.0,0.7429,0.9946,0.0,1,0.7931,0.0,0.6899043940571309,0.2544972148723643,0.2895800213987303,,831,4,0,0,0,0.449,False,0.25999271869659424,0.31572484970092773,0.25999271869659424,0.31572484970092773
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9836,0.3654,0,0.4483,0.7933,0.6940359189420118,0.2222249693783297,0.22208646683582378,,8000,65,6,11,0,2.441,False,0.2046244740486145,0.2514148950576782,0.2046244740486145,0.2514148950576782
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,CONSIDERACIONES,A-CE,2007.0,0.0,1.0,1.0,0.0,0,0.4483,0.0,0.6283265718223666,0.2895364438763739,0.27329974611163377,,182,2,0,0,0,0.305,False,0.29602038860321045,0.29403120279312134,0.29602038860321045,0.29403120279312134
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,0.9847,0.0,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,8000,31,0,0,0,2.685,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,0.997,0.2778,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,779,5,1,0,0,0.528,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,1.0,0.0,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,343,2,0,0,0,0.299,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,1.0,0.5833,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,393,4,1,0,0,0.361,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,0.9876,1.0,0,0.4483,0.7083,0.6905534037377041,0.26251118212734204,0.2661607458671895,,5180,55,8,2,0,1.956,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,0.9841,1.0,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,5174,31,8,0,0,2.995,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,DECISIÓN,A-CE,2007.0,0.0,1.0,1.0,1.0,0,0.4483,0.0,0.6940359189420118,0.2222249693783297,0.22208646683582378,,181,1,2,0,0,0.452,False,0.2046244740486145,0.2514148950576782,0.2046244740486145,0.2514148950576782
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,0.9808,0.1481,0,0.4483,0.0833,0.6905534037377041,0.26251118212734204,0.2661607458671895,,8000,49,3,1,0,3.155,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9867,0.4123,0,0.4483,0.2039,0.6940359189420118,0.2222249693783297,0.22208646683582378,,8000,59,5,2,0,2.447,False,0.2046244740486145,0.2514148950576782,0.2046244740486145,0.2514148950576782
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9794,0.5595,0,0.4483,0.2768,0.6940359189420118,0.2222249693783297,0.22208646683582378,,8000,50,5,2,0,2.022,False,0.2046244740486145,0.2514148950576782,0.2046244740486145,0.2514148950576782
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,0.4333,0.9963,0.0,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,447,1,0,0,0,0.335,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,0.6352,0.9795,0.1288,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,5505,18,4,0,0,2.315,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,DECISIÓN,A-CE,2007.0,0.0,0.8058,0.9698,0.0,0,0.4483,0.0,0.6940359189420118,0.2222249693783297,0.22208646683582378,,3108,14,0,0,0,1.587,False,0.2046244740486145,0.2514148950576782,0.2046244740486145,0.2514148950576782
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,HECHOS,A-CE,2007.0,0.0,1.0,0.9912,0.3333,0,0.4483,0.0,0.6905534037377041,0.26251118212734204,0.2661607458671895,,882,6,1,0,0,0.555,False,0.21951568126678467,0.26631808280944824,0.21951568126678467,0.26631808280944824
0d799109865a9a1c946f34c99eb7dd27372d79c6adcd5aad2721ca3535a139ae,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9849,0.1852,0,0.4483,0.0,0.6940359189420118,0.2222249693783297,0.22208646683582378,,2913,27,1,0,0,1.858,False,0.2046244740486145,0.2514148950576782,0.2046244740486145,0.2514148950576782
0dbbebfd3378e61da701d999871c50a597e2c0c9087259ca6f4496ba330547fb,HECHOS,A-CSJ,2015.0,0.0,1.0,0.9814,0.375,1,0.7241,0.0,0.713451624978337,0.2348714291470414,0.2456282147104809,,2340,11,1,0,0,0.662,False,0.17538344860076904,0.2460252046585083,0.17538344860076904,0.2460252046585083
0dbbebfd3378e61da701d999871c50a597e2c0c9087259ca6f4496ba330547fb,CONSIDERACIONES,A-CSJ,2015.0,0.0,1.0,0.9929,0.1566,1,0.7241,0.0,0.7110431562507653,0.272832066276111,0.2380411300254751,,8000,60,4,0,0,1.832,False,0.1640225648880005,0.2285987138748169,0.1640225648880005,0.2285987138748169
0dbbebfd3378e61da701d999871c50a597e2c0c9087259ca6f4496ba330547fb,DECISIÓN,A-CSJ,2015.0,0.0,0.52,0.9884,0.0,1,0.7241,0.0,0.6705142772044933,0.2502240784015979,0.2734707129552374,,1091,2,0,0,0,0.349,False,0.23767733573913574,0.2448464035987854,0.23767733573913574,0.2448464035987854
0ed77f2cfbb0dd802977892ac2f74ced8f0997e901f65ff326b1a24383a8014d,HECHOS,A-CSJ,2014.0,0.0,1.0,0.9819,1.0,1,0.6897,0.0,0.7109487035145283,0.20695034532450218,0.23814183233364794,,1336,6,4,0,0,0.422,False,0.15236002206802368,0.20472842454910278,0.15236002206802368,0.20472842454910278
0ed77f2cfbb0dd802977892ac2f74ced8f0997e901f65ff326b1a24383a8014d,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9919,0.3274,1,0.6897,0.0,0.7031627344158411,0.26265155567921183,0.23470765332721988,,8000,54,7,0,0,2.21,False,0.2001519799232483,0.2448062300682068,0.2001519799232483,0.2448062300682068
0ed77f2cfbb0dd802977892ac2f74ced8f0997e901f65ff326b1a24383a8014d,DECISIÓN,A-CSJ,2014.0,0.0,0.8667,0.9947,0.0,1,0.6897,0.0,0.6646571280924609,0.21656514460666254,0.2550829725252395,,763,4,0,0,0,0.357,False,0.21514159440994263,0.2893388867378235,0.21514159440994263,0.2893388867378235
1017bb4b8803a7bc19c985b819db04d31c7ceb9ea89dcb490bf22e55e7b21310,HECHOS,A-CSJ,2012.0,0.0,1.0,0.9755,0.5938,1,0.6207,0.0,0.6792187547902097,0.17421352148155145,0.1964918111459607,,844,5,3,0,2,0.348,False,0.21238577365875244,0.27168798446655273,0.21238577365875244,0.27168798446655273
1017bb4b8803a7bc19c985b819db04d31c7ceb9ea89dcb490bf22e55e7b21310,CONSIDERACIONES,A-CSJ,2012.0,0.0,1.0,0.9907,0.553,1,0.6207,0.0,0.7131143343229057,0.2597868293019465,0.21571316538132246,,6760,73,10,0,0,1.55,False,0.18464511632919312,0.23239755630493164,0.18464511632919312,0.23239755630493164
1017bb4b8803a7bc19c985b819db04d31c7ceb9ea89dcb490bf22e55e7b21310,DECISIÓN,A-CSJ,2012.0,0.0,0.5571,0.9891,0.0,1,0.6207,0.0,0.6748500958797815,0.22493801216641285,0.2560275702560991,,741,3,0,0,0,0.278,False,0.2704799771308899,0.29930806159973145,0.2704799771308899,0.29930806159973145
101c3e12caf10998684a857b9e1944c517a646fd3a95eb52668ed22b6afb4847,CONSIDERACIONES,A-CE,2009.0,0.0,1.0,0.9857,0.3524,0,0.5172,0.0,0.7116529304259726,0.2831665969826157,0.2583524424732584,,8000,49,8,0,0,3.044,False,0.18770301342010498,0.23578691482543945,0.18770301342010498,0.23578691482543945
101c3e12caf10998684a857b9e1944c517a646fd3a95eb52668ed22b6afb4847,DECISIÓN,A-CE,2009.0,0.0,0.832,1.0,0.0,0,0.5172,0.0,0.6601238010700275,0.2850086580646165,0.2624510613144433,,638,3,0,0,0,0.533,False,0.2567518353462219,0.2815765142440796,0.2567518353462219,0.2815765142440796
106207e34d1fde6cc55bdea86edabf25cf31ebd5a39d5abd7a682be041c84ca6,DECISIÓN,A-CE,2006.0,0.0,1.0,0.982,0.0,0,0.4138,0.4896,0.6885962380114353,0.2313955349155008,0.23503998882038224,,4240,18,0,3,0,2.121,False,0.23399102687835693,0.2741550803184509,0.23399102687835693,0.2741550803184509
11c114614955769118b19cb9b78875fec45fc67acf2a040cd0127ef278738517,CONSIDERACIONES,A-CE,2016.0,0.0,1.0,0.9908,0.3651,0,0.7586,0.0,0.7146096336666653,0.3092475298702141,0.2548970359993643,,8000,65,5,0,0,3.148,False,0.22220581769943237,0.28246980905532837,0.22220581769943237,0.28246980905532837
11c114614955769118b19cb9b78875fec45fc67acf2a040cd0127ef278738517,DECISIÓN,A-CE,2016.0,0.0,1.0,0.9919,0.0,0,0.7586,0.0,0.6512369976726149,0.25875118104232564,0.2297833621954125,,402,3,0,0,0,0.408,False,0.22686761617660522,0.25798124074935913,0.22686761617660522,0.25798124074935913
11c114614955769118b19cb9b78875fec45fc67acf2a040cd0127ef278738517,DECISIÓN,A-CE,2016.0,0.0,0.3714,0.9861,0.0,0,0.7586,0.0,0.6512369976726149,0.25875118104232564,0.2297833621954125,,685,2,0,0,0,0.505,False,0.22686761617660522,0.25798124074935913,0.22686761617660522,0.25798124074935913
128907d4b8ab2daa38d9d84c3a8d7c94aa85787d1938526d9d7d1e50e7ef7e14,HECHOS,A-CE,2004.0,0.0,1.0,0.9856,0.1008,0,0.3448,0.0,0.6930102360175464,0.2655830028510744,0.23989250290146225,,5588,39,2,0,0,2.321,False,0.17654097080230713,0.22166705131530762,0.17654097080230713,0.22166705131530762
128907d4b8ab2daa38d9d84c3a8d7c94aa85787d1938526d9d7d1e50e7ef7e14,CONSIDERACIONES,A-CE,2004.0,0.0,1.0,0.9878,0.2564,0,0.3448,0.0,0.7121975898830697,0.28518294721983306,0.22989521598245666,,8000,79,2,0,0,2.791,False,0.23624342679977417,0.27210158109664917,0.23624342679977417,0.27210158109664917
128907d4b8ab2daa38d9d84c3a8d7c94aa85787d1938526d9d7d1e50e7ef7e14,DECISIÓN,A-CE,2004.0,0.0,0.78,0.9933,0.0,0,0.3448,0.0,0.6754240296629203,0.27004128966013885,0.2997679843647524,,456,3,0,0,0,0.347,False,0.22811132669448853,0.2796282172203064,0.22811132669448853,0.2796282172203064
12c68e398fa497e0ea30779cdba94307138aedeb24e33f6014c4d899fbccb577,CONSIDERACIONES,A-CE,,0.0,1.0,0.9725,0.8317,0,0.5,0.1905,0.7001573963159574,0.23696781678752776,0.2209595365836502,,8000,48,13,2,1,2.629,False,0.1360500454902649,0.17228281497955322,0.1360500454902649,0.17228281497955322
12c68e398fa497e0ea30779cdba94307138aedeb24e33f6014c4d899fbccb577,DECISIÓN,A-CE,,0.0,0.65,0.9962,0.0,0,0.5,0.2475,0.7016185418557724,0.2561219528434763,0.25418589937793257,,1917,5,0,1,0,0.786,False,0.17788821458816528,0.22341281175613403,0.17788821458816528,0.22341281175613403
1416ae13e1f448ff1c4a051b27136a9f9ba34ec7174f346d299d3cb978e3b460,DECISIÓN,A-CE,2003.0,0.0,0.65,0.9911,0.0,0,0.3103,0.3536,0.6568677402883659,0.21666740879914514,0.2223966011663865,,1524,3,0,1,0,0.743,False,0.1945481300354004,0.24758917093276978,0.1945481300354004,0.24758917093276978
143256801feffea8eacf63001c92274b9ee28a8c10aef1662e7c78759e087fcb,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9947,0.5294,1,0.6897,0.2647,0.7154591664864522,0.2906997950191431,0.23675399716923262,,7102,52,6,2,0,2.516,False,0.23583900928497314,0.27232784032821655,0.23583900928497314,0.27232784032821655
143256801feffea8eacf63001c92274b9ee28a8c10aef1662e7c78759e087fcb,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9919,0.0,1,0.6897,0.0,0.6866175828033722,0.2747356926795723,0.30863487663837574,,524,3,0,0,0,0.598,False,0.3341352343559265,0.36823827028274536,0.3341352343559265,0.36823827028274536
154480cd4a5177fbc95ccb84329bb279147770f8e9ba039528ea8c761a2c24a2,HECHOS,A-CE,2017.0,0.0,1.0,0.9846,0.3951,0,0.7931,0.75,0.7127881292867932,0.22367551401476904,0.22206564793768602,,8000,56,7,9,0,2.753,False,0.18398457765579224,0.24481618404388428,0.18398457765579224,0.24481618404388428
154480cd4a5177fbc95ccb84329bb279147770f8e9ba039528ea8c761a2c24a2,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.9943,0.4946,0,0.7931,0.2177,0.7054870820996827,0.2704952206273039,0.22694026583212878,,8000,70,11,3,0,2.687,False,0.2348383069038391,0.277729332447052,0.2348383069038391,0.277729332447052
154480cd4a5177fbc95ccb84329bb279147770f8e9ba039528ea8c761a2c24a2,DECISIÓN,A-CE,2017.0,0.0,0.65,0.9945,0.0,0,0.7931,0.0,0.6646654432973264,0.24006924261462526,0.26222421373478366,,476,2,0,0,0,0.381,False,0.2762581706047058,0.30376601219177246,0.2762581706047058,0.30376601219177246
15a84895577a3f984716399508c5f7a8380a5a0f3eafcefd1eb69cebc13b53b5,CONSIDERACIONES,A-CE,2009.0,0.0,1.0,0.9811,0.1333,0,0.5172,0.1492,0.7085968953484465,0.28095460687643414,0.25127851740394547,,8000,60,3,2,0,2.786,False,0.17129486799240112,0.23484593629837036,0.17129486799240112,0.23484593629837036
15a84895577a3f984716399508c5f7a8380a5a0f3eafcefd1eb69cebc13b53b5,CONSIDERACIONES,A-CE,2009.0,0.0,1.0,0.9784,1.0,0,0.5172,0.5259,0.7085968953484465,0.28095460687643414,0.25127851740394547,,8000,48,25,7,0,3.116,False,0.17129486799240112,0.23484593629837036,0.17129486799240112,0.23484593629837036
15a84895577a3f984716399508c5f7a8380a5a0f3eafcefd1eb69cebc13b53b5,DECISIÓN,A-CE,2009.0,0.0,1.0,0.9943,0.202,0,0.5172,0.5227,0.7107668577250253,0.23421922315536203,0.23853052476891923,,8000,50,4,9,0,2.546,False,0.1686159372329712,0.23296833038330078,0.1686159372329712,0.23296833038330078
